,Job Title,Company,City,Description,Days On Indeed,URL
513,Environmental Data Scientist,Astor & Sanders Corp,"Washington, DC",Provide assistance in automating data acquisition process for complex ecological data sets from variety of sources and their normalization.,30+,www.indeed.com/rc/clk?jk=aaa26695b1f92bff&fccid=8f04faed3ee8c9ca&vjs=3
514,HRIS Analyst,LOCKHEED MARTIN CORPORATION,"Washington, DC",The Associate HRIS Analyst is responsible processing requests for HRIS services and HR reports; maintaining HR data accuracy in the HRMS (Human Resources…,30+,www.indeed.com/rc/clk?jk=6ec7dc393ff8c0bd&fccid=aeb15e43a6800b9d&vjs=3
515,"Internship - Statistical Programming Intern (Summer Session,...",Acumen LLC,"Washington, DC","As a Statistical Programming intern, you use data to create actionable research. Data management techniques for working with large amounts of data.",30+,www.indeed.com/rc/clk?jk=08bb3c17fdeb8691&fccid=d7c744248a9e6859&vjs=3
516,Graduate Business Risk Management Intern,Freddie Mac,"Washington, DC","Experience working with large data sets. As an intern, you will support short-term projects that contribute to division priorities, which may include one or…",30+,www.indeed.com/rc/clk?jk=293b9ed883149d54&fccid=6c9562e858513298&vjs=3
517,Operations Research Analyst Intern,"Systems Planning and Analysis, Inc.","Alexandria, VA 22311 (Alexandria West area)","Apply innovative concepts, quantitative tools and creative data visualization methods. Working towards a Bachelor’s degree in Engineering, Math, Ops Research,…",5,www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9iRlroMm07lYYI3dFCEt8cETOqHrMaOLrsdITsZByvSJGGsIEEccsJw2Nbvm3ZC8zQnYvB-f6CTIUpOaOLLV7KqJKC6L8M3yiqBKHgXradA-B3tGb6D91_SSzq6bwF3j_eRFdcXyXGpBRMva-NZAPVpwf0t-aESaOGlXyEbo2dvYS4rSMP7dspQgHvy0rJ9ztyorpcHWVIliYAUtIedzqxFyTufOMhRox9wsoVi_ZfvmCiEuCacQttgDAWomCdpWV2X2yOwIbmEk_oERNlx4ucQBBuSuNmrn27A8PWGMRWcqZcTPDuhuSaTU68pZUSfan3Zq1QTO0YycM2A74pro6soUCOsBSn76kKGpKRKEqZGJFaTXWavaBJ6uT-F9tfMuQTMX0e5ifhH2V5KRhY_6A60mwQPnYRqwG8vfV1evB726gDOO_AHsZ54KhYzekHZRuVSIjOElejGn_84KC4k40GDwQOwPuCYk-L7JxT6z3oDi4ZCxecCN7BIC8Vobk7_r5aom1mq4LkwwTFTIVvxf9si4pkrnXdoF2O7wA0287_Zx6_Z19_ZpYqAoelj_Wyg7-au1FP-7RNlLmSr5_S51VixdOhOAwBlAQJMbKfqf9E11FOeBIeimZuKPCUMBH2ejVjzsOwIP-ZRK-uswNjwQazcLoxisba-xlXI0w6YjBeA==&p=0&fvj=0&vjs=3
518,Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,"Alexandria, VA 22311 (Alexandria West area)","As a Data Scientist Undergraduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision…",30+,www.indeed.com/cmp/Central-Intelligence-Agency
519,Graduate Quantitative Risk Management Intern,Freddie Mac,"Alexandria, VA 22311 (Alexandria West area)","Experience working with large data sets. As an intern, you will support short-term projects that contribute to division priorities, which may include one or…",30+,www.indeed.com/rc/clk?jk=a364e243ce5ddf9e&fccid=6c9562e858513298&vjs=3
520,"Summer Intern, Security Analyst - IT Division",Federal Reserve Board of Governors,"Alexandria, VA 22311 (Alexandria West area)",The intern will work closely with team members to help support the security systems that protect data and/or provide ongoing information assurance and…,30+,www.indeed.com/rc/clk?jk=e7a60d52b23cc82a&fccid=2c6850e24c8a2811&vjs=3
521,Central Maryland Summer Games 2020 Data Scientist Intern,Booz Allen Hamilton,"Alexandria, VA 22311 (Alexandria West area)","Work with internal or external clients through stages of the consulting life cycle, including business development, assignment planning, data gathering, data…",30+,www.indeed.com/rc/clk?jk=c76a32282c755cd7&fccid=4e041af1d0af1bc8&vjs=3
522,Spring Data Science Intern,Øptimus Consulting,"Alexandria, VA 22311 (Alexandria West area)","Øptimus Consulting, a data science and software company, is seeking a data science intern in their Washington D.C. area office for the summer term.",30+,www.indeed.com/rc/clk?jk=add19b107c6f8edb&fccid=ea4b9d43d2edf4b3&vjs=3
523,"Finance Intern - Dallas, TX",LOCKHEED MARTIN CORPORATION,"Alexandria, VA 22311 (Alexandria West area)","The intern will perform assignments in the areas of data collection, data entry, and preparation of reports for management reviews during the normal Earned…",30+,www.indeed.com/rc/clk?jk=e4e3d6ac828e190c&fccid=aeb15e43a6800b9d&vjs=3
524,"2020 Intern- Information Mgmt. & Analytics - Falls Church,VA",Northrop Grumman,"Alexandria, VA 22311 (Alexandria West area)","Extracting, preparing and publishing data sets for data scientists, business analysts and other data consumers. An internship at Northrop Grumman is unique.",30+,www.indeed.com/rc/clk?jk=fd45a20a83e7d639&fccid=11619ce0d3c2c733&vjs=3
525,Director - Research and Learning (Open to London),Mercy Corps,"Alexandria, VA 22311 (Alexandria West area)","Manage and coordinate the work of external researchers, co-authors, data analysts, research assistants, and other consultants to execute and communicate studies…",30+,www.indeed.com/rc/clk?jk=394f6469efb990c9&fccid=f5d74b4d69ab3204&vjs=3
526,ForrestPerkins Interior Architect-Hospitality,Perkins Eastman,"Alexandria, VA 22311 (Alexandria West area)","Proficient with other data management software such as Word and Excel. ForrestPerkins, a distinct studio of Perkins Eastman, has an immediate need for a…",30+,www.indeed.com/rc/clk?jk=609404ae25f73955&fccid=d10cf9bcc858a311&vjs=3
527,"Summer Intern, Financial Systems Analyst - IT Division",Federal Reserve Board of Governors,"Alexandria, VA 22311 (Alexandria West area)",Data validation through the use of automated data collection systems. Implementation of new data collections. Interns must be US Citizens.,30+,www.indeed.com/rc/clk?jk=3a03d88603cd38dd&fccid=2c6850e24c8a2811&vjs=3
528,Director of P-12 Research,Education Trust,"Alexandria, VA 22311 (Alexandria West area)","Deep understanding of education theory, policy, and data. § Collect and analyze data, and publish results. The Education Trust seeks a Director of P-12 Research…",30+,www.indeed.com/rc/clk?jk=d3fed95cef028e3f&fccid=d9423279958c6961&vjs=3
529,Data Analyst-Summer Internship,"Systems Planning and Analysis, Inc.","Alexandria, VA 22311 (Alexandria West area)",The intern will be responsible for the following modeling tasks: (1) developing an understanding of the existing model and data structures (2) coding and…,5,www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9iRlroMm07lYYI3dFCEt8cETOqHrMaOLrsdITsZByvSJGGsIEEccsJw2Nbvm3ZC8zQnYvB-f6CRHH4KO9kU1BJepe2HE9glZhpHYbWbkdz3D96F1Oh0VDCeYitXlJCO-FTmzHaLc2UEb6LY-tQ51b40sucRNbrayNLgbpm01UX4te97cSPxITIqqS-w8XnDObA8eIjq0ChI0b2Cc7JEDMaTe_XkixHnj6G8B_5Iz2sAktUYMPyDmyzBe2uBjncuBxNOjyAdOnjblUuaTrpEz9GeUUflWY9tW3Nv0XZ5stmG5WtIZC2cvnvoU3_15pbeis_SRGe64IKDVZZDyd_1DLMHzAbQRlwelINDL3npvOjATeXLNe18wKRRy2lcYpHohQeSMhLYbXAO0AHjXBM1x7DZnLpJo2xB_3Vme_ATIYEQa-GQiwAixiQ_8MCe3S50NmZpZD77siVG6axTmsa_eCZb7T2aqvfwoMJUz-NCd0x1qfkDq-JPNZZljoqB79eNTKjtejlGzntF1ZNBM-Bkam7Uz_IjJELL140R0_bq4eBsSsEiq4P9r-0Hi9uem7ICM4CNXCM_DIP0FD-X5UFvwto3qNkEeEA0-dJRuVzBTu-j6iv-ZPBUn8txn1pgfa3-NHb4EmPEx0Ihne1cVbfgVWIp_B_VtNKpakVWoX32FllA==&p=12&fvj=0&vjs=3
530,Data Scientist - Intern (Summer 2020),"Systems Planning and Analysis, Inc.","Alexandria, VA 22311 (Alexandria West area)",Experience with preprocessing varied and unstructured data. This individual will work as a full time intern during the summer semester.,5,www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9iRlroMm07lYYI3dFCEt8cETOqHrMaOLrsdITsZByvSJGGsIEEccsJw2Nbvm3ZC8zQnYvB-f6CZm4ncnQAgJBalJd4epOKCPVLCsz9XApoyvvhkTqjzs7tQ5k5euUtOYu2cf5rIjvaZo3ykQ8-lHGalw9hgnnRyOPfgaQVIfj8vVJ66mZwGhqzR0gOA0H5fl7EsoJriloh8bvQKVDzwIdKCJJW5qXAcSuZ-u23FGd-hCWi_moWYCdk58atnfvOJwWJxQJtwVwIfa6__S_I057gTG3BLbMzDvpiV4rFy-vxZcb61ROn54YVXUwdcbmxSH6pwT58IFkjenSK1ORm0X2N4WyK0wn_P9LIIkKoU1rziLHKTr0inqif64hUG83r8HlcRyyaNRaAl8vr6kwZOg9TEdRMjXNhzShGleouaHVtUZHx6pgDSV8IS1Q8muDHkNTWDjysx96bML5dJj_ypz2ZtOKBkL3OuxlRmv2YGJ3OaLBeOy_MuaNJIkLdu5LKLVmv0rtFbOJTxanmT6n2l4Ed0qzsbSJ7DC4np7fXTf2Z73gu1BQSYTjzhyfbzDO1j5XJM2SZEq-NWBw5ShhzQP2R7mF8Xgf7_hC8KtjOpjzHTy3YEl4u7BtW2CvjJa7G4EwVU5wTbPYPGPTNlKIQ4Qmdug0S8tKAKG9z2SmYepJFw==&p=13&fvj=0&vjs=3
531,Graduate Studies Program - Data Scientist,Central Intelligence Agency,"Alexandria, VA 22311 (Alexandria West area)","As a Data Scientist Graduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision…",30+,www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF-trXmOgtyCwioKtrEl8yaVFL4BmZPgj5ekSBDDCZjYyztgCjYk9Nn1Yk0fikpBCXlbJRto7tbrtR6ny1gwoDYbGX4DLgV4jACPGKx-78S7ubsJe0cRVFqwrXomGJVxXuVov68Tz-VjWixzObefPCyN4hofwtIqHyq2I1IshXUEvUe2slKEEpSN4XLj12mySa4OChuqFpfzFYrgaxgyRO108AqCBM-urRzI4KnYOCFdAUn7iAkn2tXGba7N9kifZvd0Y-1Sos7FBlPRvw2RnDiaOX6Vm8-qpyOARZvaBtXuchvc3timdM8xJXn9224alxcyhlFxEQq1R9b_16tefdNfLh7IWhSHQF49CDP9hioGKYM2P9X2zgN_8fUbBx3of3BDO3lWznmZKkbAxv3Dm4bXqTRyuIM3-KDWx36VscpW5tGU-njzIuIhuANAKjKk9hVeo6hiaFCYqcGwxL6_ASqpbibnYz1SY_0DLHpy8ZNdoEeUDm04zal4YiuN9my8YeS4N5VHOK8BAHXZDWoYQIreiRYXD5QL6BbmiRrHc-oQ==&p=14&fvj=0&vjs=3
532,Graduate Studies Program - Data Scientist,Central Intelligence Agency,"Washington, DC","As a Data Scientist Graduate Intern for the CIA, you will work side-by-side with other Data Scientists to organize and interpret data to inform US decision…",30+,www.indeed.com/cmp/Central-Intelligence-Agency
533,Data Scientist - Intern (Summer 2020),"Systems Planning and Analysis, Inc.","Washington, DC",Experience with preprocessing varied and unstructured data. This individual will work as a full time intern during the summer semester.,5,www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9iRlroMm07lYYI3dFCEt8cETOqHrMaOLrsdITsZByvSJGGsIEEccsJw2Nbvm3ZC8zQnYvB-f6CZm4ncnQAgJBalJd4epOKCPVLCsz9XApoyvvhkTqjzs7tQ5k5euUtOYu2cf5rIjvaZo3ykQ8-lHGalw9hgnnRyOPfgaQVIfj8vVJ66mZwGhqzR0gOA0H5fl7EsoJriloh_0uy8LSOirtaGBdAWm2mzfDWlkjV7nW6e7doY1QJcNdcJihxrJx-sJ82AjV-xcJRrvnXan2SqfLWJv7CaLuV-3InwHuHFdU8Nlw9uDKZjKx452sinK2c7QP3o_3qIGVWY6rXP9MafjwJd3vaSpY0VmGAghcYKlM3jbD5xGmK0ZgtqvEP9qtnhAMyJ_ZVoo3wk8eq4jMoDF5Up7HT4bqUX0aEVsUffU1JtHdJWCiETmY7OMAVS5KK-kBHXIzXR7OkYM5EsfqUr5OzGgCfkt9kHu5EWj5i7cjYveFRHuuTVuiCaH9aGgNHyI8-Yyzq9EVANIxoeUJw8r-0gGfa-qX_tTXvx4-36Z_b_Q-GWHiV995FJ02HWV4HPVef2Qe7RyPZOilJkIJn8zp8rGPdXcvV85vfYCAWqOWY0PJ4JOfXUu30wimws43DTxKPPhC4961Jp3kZMSFKxzbKA7wAnWayYjBsrizsWgepA==&p=1&fvj=0&vjs=3
534,Data Analyst Intern,Mid-Atlantic Permanente Medical Group PC,"Washington, DC","Use various data querying tools such as SAS, Oracle SQL Developer, Teradata SQL Assistant, and Tableau to extract data to create reports to support operational…",30+,www.indeed.com/rc/clk?jk=5e52a0b71daa1e56&fccid=48ecd526e3aa3225&vjs=3
535,Undergraduate Internship Program – Human Resources Analyst,Central Intelligence Agency,"Washington, DC","You will go beyond structuring data and descriptive reporting to produce highly analytic, actionable assessments, as well as apply data visualization…",30+,www.indeed.com/rc/clk?jk=dbbfae19367c357a&fccid=e9870e3159e9c6ac&vjs=3
536,"China Research Analyst Intern (Fall, Mandarin Required)",BluePath Labs,"Washington, DC","Data collection, scanning, and entry. BluePath is looking for one (1) Research Analyst Intern to support open-source research in the defense and military…",30+,www.indeed.com/rc/clk?jk=95757738d68ab641&fccid=3c4a700dea0f95ad&vjs=3
537,Junior Software Developer,JBS International,"Washington, DC","Experience using data access objects or ORM frameworks to communicate with databases like MSSQL, MySQL. The Junior Software Developer will work side-by-side…",30+,www.indeed.com/rc/clk?jk=b8a27cd8aef48728&fccid=ad99b1a664c516b8&vjs=3
538,"Associate Director, Leadership Institute",Congressional Black Caucus Foundation,"Washington, DC","Provide data to showcase the outcome and impact on participants, the organization and partnerships. In collaboration with the Program Relations Manager,…",30+,www.indeed.com/rc/clk?jk=979cf9e77d0ca4ff&fccid=27a84e3bb91c97a7&vjs=3
539,Policy and Legal Research Intern - Unpaid,Coalition for Juvenile Justice,"Washington, DC",Data analysis and familiarity with juvenile justice issues are preferred. The ideal candidate for the Policy and Legal Research Intern position will possess:,30+,www.indeed.com/rc/clk?jk=652a790871c68154&fccid=67780217a39cd85c&vjs=3
540,"Software Engineer, Internship",Palantir Technologies,"Washington, DC","Familiarity with data structures, storage systems, cloud infrastructure, front-end frameworks, and other technical tools.",30+,www.indeed.com/rc/clk?jk=7aa61cb07261f7c8&fccid=c47ef3947291e221&vjs=3
541,Graduate Studies Program - Human Resources Analyst,Central Intelligence Agency,"Washington, DC","As a Human Resources (HR) Analyst Graduate Intern with the CIA, you will work on teams with our full time HR Analysts practicing data-driven human resources…",30+,www.indeed.com/rc/clk?jk=08f4d3455cdfdc42&fccid=e9870e3159e9c6ac&vjs=3
